,Judger A,Judger B,Judger C,NOC Code,Result
9884,J6,J5,J1,CHN,0.0
9885,J6,J5,J2,CHN,0.0
9886,J6,J5,J3,CHN,0.0
9887,J6,J5,J4,CHN,0.0
9888,J6,J5,J7,CHN,0.0
9889,J6,J5,J8,CHN,0.0
9890,J6,J5,J9,CHN,0.0
9891,J6,J7,J1,CHN,0.0
9892,J6,J7,J2,CHN,0.0
9893,J6,J7,J3,CHN,0.0
9894,J6,J7,J4,CHN,0.0
9895,J6,J7,J5,CHN,0.0
9896,J6,J7,J8,CHN,0.0
9897,J6,J7,J9,CHN,0.0
9898,J6,J8,J1,CHN,0.0
9899,J6,J8,J2,CHN,0.0
9900,J6,J8,J3,CHN,0.0
9901,J6,J8,J4,CHN,0.0
9902,J6,J8,J5,CHN,0.0
9903,J6,J8,J7,CHN,0.0
9904,J6,J8,J9,CHN,0.0
9905,J6,J9,J1,CHN,0.0
9906,J6,J9,J2,CHN,0.0
9907,J6,J9,J3,CHN,0.0
9908,J6,J9,J4,CHN,0.0
9909,J6,J9,J5,CHN,0.0
9910,J6,J9,J7,CHN,0.0
9911,J6,J9,J8,CHN,0.0
9912,J7,J1,J2,CHN,0.0
9913,J7,J1,J3,CHN,0.0
9914,J7,J1,J4,CHN,0.0
9915,J7,J1,J5,CHN,0.0
9916,J7,J1,J6,CHN,0.0
9917,J7,J1,J8,CHN,0.0
9918,J7,J1,J9,CHN,0.0
9919,J7,J2,J1,CHN,0.0
9920,J7,J2,J3,CHN,0.0
9921,J7,J2,J4,CHN,0.0
9922,J7,J2,J5,CHN,0.0
9923,J7,J2,J6,CHN,0.0
9924,J7,J2,J8,CHN,0.00033564814814814823
9925,J7,J2,J9,CHN,0.0
9926,J7,J3,J1,CHN,0.0
9927,J7,J3,J2,CHN,0.0
9928,J7,J3,J4,CHN,0.0
9929,J7,J3,J5,CHN,0.0
9930,J7,J3,J6,CHN,0.0
9931,J7,J3,J8,CHN,0.0003935185185185186
9932,J7,J3,J9,CHN,0.0
9933,J7,J4,J1,CHN,0.0
9934,J7,J4,J2,CHN,0.0
9935,J7,J4,J3,CHN,0.0
9936,J7,J4,J5,CHN,0.0
9937,J7,J4,J6,CHN,0.0
9938,J7,J4,J8,CHN,0.0
9939,J7,J4,J9,CHN,0.0
9940,J7,J5,J1,CHN,0.0
9941,J7,J5,J2,CHN,0.0
9942,J7,J5,J3,CHN,0.0
9943,J7,J5,J4,CHN,0.0
9944,J7,J5,J6,CHN,0.0
9945,J7,J5,J8,CHN,0.0
9946,J7,J5,J9,CHN,0.0
9947,J7,J6,J1,CHN,0.0
9948,J7,J6,J2,CHN,0.0
9949,J7,J6,J3,CHN,0.0
9950,J7,J6,J4,CHN,0.0
9951,J7,J6,J5,CHN,0.0
9952,J7,J6,J8,CHN,0.0
9953,J7,J6,J9,CHN,0.0
9954,J7,J8,J1,CHN,0.0
9955,J7,J8,J2,CHN,0.0
9956,J7,J8,J3,CHN,0.0
9957,J7,J8,J4,CHN,0.0
9958,J7,J8,J5,CHN,0.0
9959,J7,J8,J6,CHN,0.0
9960,J7,J8,J9,CHN,0.0
9961,J7,J9,J1,CHN,0.0
9962,J7,J9,J2,CHN,0.0
9963,J7,J9,J3,CHN,0.0
9964,J7,J9,J4,CHN,0.0
9965,J7,J9,J5,CHN,0.0
9966,J7,J9,J6,CHN,0.0
9967,J7,J9,J8,CHN,0.0
9968,J8,J1,J2,CHN,0.0
9969,J8,J1,J3,CHN,0.0
9970,J8,J1,J4,CHN,0.0
9971,J8,J1,J5,CHN,0.0
9972,J8,J1,J6,CHN,0.0
9973,J8,J1,J7,CHN,0.0
9974,J8,J1,J9,CHN,0.0
9975,J8,J2,J1,CHN,0.0
9976,J8,J2,J3,CHN,0.0
9977,J8,J2,J4,CHN,0.0
9978,J8,J2,J5,CHN,0.0
9979,J8,J2,J6,CHN,0.0
9980,J8,J2,J7,CHN,0.0
9981,J8,J2,J9,CHN,0.0
9982,J8,J3,J1,CHN,0.0
9983,J8,J3,J2,CHN,0.0
9984,J8,J3,J4,CHN,0.0
9985,J8,J3,J5,CHN,0.0
9986,J8,J3,J6,CHN,0.0
9987,J8,J3,J7,CHN,0.0
9988,J8,J3,J9,CHN,0.0
9989,J8,J4,J1,CHN,0.0
9990,J8,J4,J2,CHN,0.0
9991,J8,J4,J3,CHN,0.0
9992,J8,J4,J5,CHN,0.0
9993,J8,J4,J6,CHN,0.0
9994,J8,J4,J7,CHN,0.0
9995,J8,J4,J9,CHN,0.0
9996,J8,J5,J1,CHN,0.0
9997,J8,J5,J2,CHN,0.0
9998,J8,J5,J3,CHN,0.0
9999,J8,J5,J4,CHN,0.0
10000,J8,J5,J6,CHN,0.0
10001,J8,J5,J7,CHN,0.0
10002,J8,J5,J9,CHN,0.0
10003,J8,J6,J1,CHN,0.0
10004,J8,J6,J2,CHN,0.0
10005,J8,J6,J3,CHN,0.0
10006,J8,J6,J4,CHN,0.0
10007,J8,J6,J5,CHN,0.0
10008,J8,J6,J7,CHN,0.0
10009,J8,J6,J9,CHN,0.0
10010,J8,J7,J1,CHN,0.0
10011,J8,J7,J2,CHN,0.0
10012,J8,J7,J3,CHN,0.0
10013,J8,J7,J4,CHN,0.0
10014,J8,J7,J5,CHN,0.0
10015,J8,J7,J6,CHN,0.0
10016,J8,J7,J9,CHN,0.0
10017,J8,J9,J1,CHN,0.0
10018,J8,J9,J2,CHN,0.0
10019,J8,J9,J3,CHN,0.0
10020,J8,J9,J4,CHN,0.0
10021,J8,J9,J5,CHN,0.0
10022,J8,J9,J6,CHN,0.0
10023,J8,J9,J7,CHN,0.0
10024,J9,J1,J2,CHN,0.0
10025,J9,J1,J3,CHN,0.0
10026,J9,J1,J4,CHN,0.0
10027,J9,J1,J5,CHN,0.0
10028,J9,J1,J6,CHN,0.0
10029,J9,J1,J7,CHN,0.0
10030,J9,J1,J8,CHN,0.0
10031,J9,J2,J1,CHN,0.0
10032,J9,J2,J3,CHN,0.0
10033,J9,J2,J4,CHN,0.0
10034,J9,J2,J5,CHN,0.0
10035,J9,J2,J6,CHN,0.0
10036,J9,J2,J7,CHN,0.0
10037,J9,J2,J8,CHN,0.0
10038,J9,J3,J1,CHN,0.0
10039,J9,J3,J2,CHN,0.0
10040,J9,J3,J4,CHN,0.0
10041,J9,J3,J5,CHN,0.0
10042,J9,J3,J6,CHN,0.0
10043,J9,J3,J7,CHN,0.0
10044,J9,J3,J8,CHN,0.0
10045,J9,J4,J1,CHN,0.0
10046,J9,J4,J2,CHN,0.0
10047,J9,J4,J3,CHN,0.0
10048,J9,J4,J5,CHN,0.0
10049,J9,J4,J6,CHN,0.0
10050,J9,J4,J7,CHN,0.0
10051,J9,J4,J8,CHN,0.0
10052,J9,J5,J1,CHN,0.0
10053,J9,J5,J2,CHN,0.0
10054,J9,J5,J3,CHN,0.0
10055,J9,J5,J4,CHN,0.0
10056,J9,J5,J6,CHN,0.0
10057,J9,J5,J7,CHN,0.0
10058,J9,J5,J8,CHN,0.0
10059,J9,J6,J1,CHN,0.0
10060,J9,J6,J2,CHN,0.0
10061,J9,J6,J3,CHN,0.0
10062,J9,J6,J4,CHN,0.0
10063,J9,J6,J5,CHN,0.0
10064,J9,J6,J7,CHN,0.0
10065,J9,J6,J8,CHN,0.0
10066,J9,J7,J1,CHN,0.0
10067,J9,J7,J2,CHN,0.0
10068,J9,J7,J3,CHN,0.0
10069,J9,J7,J4,CHN,0.0
10070,J9,J7,J5,CHN,0.0
10071,J9,J7,J6,CHN,0.0
10072,J9,J7,J8,CHN,0.0
10073,J9,J8,J1,CHN,0.0
10074,J9,J8,J2,CHN,0.0
10075,J9,J8,J3,CHN,0.0
10076,J9,J8,J4,CHN,0.0
10077,J9,J8,J5,CHN,0.0
10078,J9,J8,J6,CHN,0.0
10079,J9,J8,J7,CHN,0.0
10080,J1,J2,J3,GBR,0.0
10081,J1,J2,J4,GBR,0.0
10082,J1,J2,J5,GBR,0.0
10083,J1,J2,J6,GBR,0.0
10084,J1,J2,J7,GBR,0.0
10085,J1,J2,J8,GBR,0.0
10086,J1,J2,J9,GBR,0.0
10087,J1,J3,J2,GBR,0.0
10088,J1,J3,J4,GBR,0.0
10089,J1,J3,J5,GBR,0.0
10090,J1,J3,J6,GBR,0.0
10091,J1,J3,J7,GBR,0.0
10092,J1,J3,J8,GBR,0.0
10093,J1,J3,J9,GBR,0.0001041666666666667
10094,J1,J4,J2,GBR,0.0
10095,J1,J4,J3,GBR,0.0
10096,J1,J4,J5,GBR,0.0
10097,J1,J4,J6,GBR,0.0
10098,J1,J4,J7,GBR,0.0
10099,J1,J4,J8,GBR,0.0
10100,J1,J4,J9,GBR,0.0
10101,J1,J5,J2,GBR,0.0
10102,J1,J5,J3,GBR,0.0
10103,J1,J5,J4,GBR,0.0
10104,J1,J5,J6,GBR,0.0
10105,J1,J5,J7,GBR,0.0
10106,J1,J5,J8,GBR,0.0
10107,J1,J5,J9,GBR,0.0
10108,J1,J6,J2,GBR,0.0
10109,J1,J6,J3,GBR,0.0
10110,J1,J6,J4,GBR,0.0
10111,J1,J6,J5,GBR,0.0
10112,J1,J6,J7,GBR,0.0
10113,J1,J6,J8,GBR,0.0
10114,J1,J6,J9,GBR,0.0
10115,J1,J7,J2,GBR,0.0
10116,J1,J7,J3,GBR,0.0
10117,J1,J7,J4,GBR,0.0
10118,J1,J7,J5,GBR,0.0
10119,J1,J7,J6,GBR,0.0
10120,J1,J7,J8,GBR,0.0
10121,J1,J7,J9,GBR,0.0
10122,J1,J8,J2,GBR,0.0
10123,J1,J8,J3,GBR,0.0
10124,J1,J8,J4,GBR,0.0
10125,J1,J8,J5,GBR,0.0
10126,J1,J8,J6,GBR,0.0
10127,J1,J8,J7,GBR,0.0
10128,J1,J8,J9,GBR,0.0
10129,J1,J9,J2,GBR,0.0
10130,J1,J9,J3,GBR,0.0
10131,J1,J9,J4,GBR,0.0
10132,J1,J9,J5,GBR,0.0
10133,J1,J9,J6,GBR,0.0
10134,J1,J9,J7,GBR,0.0
10135,J1,J9,J8,GBR,0.0
10136,J2,J1,J3,GBR,0.0
10137,J2,J1,J4,GBR,0.0
10138,J2,J1,J5,GBR,0.0
10139,J2,J1,J6,GBR,0.0
10140,J2,J1,J7,GBR,0.0
10141,J2,J1,J8,GBR,0.0
10142,J2,J1,J9,GBR,0.0
10143,J2,J3,J1,GBR,0.0
10144,J2,J3,J4,GBR,0.0
10145,J2,J3,J5,GBR,0.0
10146,J2,J3,J6,GBR,0.0
10147,J2,J3,J7,GBR,0.0
10148,J2,J3,J8,GBR,0.0
10149,J2,J3,J9,GBR,0.0
10150,J2,J4,J1,GBR,0.0
10151,J2,J4,J3,GBR,0.0
10152,J2,J4,J5,GBR,0.0
10153,J2,J4,J6,GBR,0.0
10154,J2,J4,J7,GBR,0.0
10155,J2,J4,J8,GBR,0.0
10156,J2,J4,J9,GBR,0.0
10157,J2,J5,J1,GBR,0.0
10158,J2,J5,J3,GBR,0.0
10159,J2,J5,J4,GBR,0.0
10160,J2,J5,J6,GBR,0.0
10161,J2,J5,J7,GBR,0.0
10162,J2,J5,J8,GBR,0.0
10163,J2,J5,J9,GBR,0.0
10164,J2,J6,J1,GBR,0.0
10165,J2,J6,J3,GBR,0.0
10166,J2,J6,J4,GBR,0.0
10167,J2,J6,J5,GBR,0.0
10168,J2,J6,J7,GBR,0.0
10169,J2,J6,J8,GBR,0.0
10170,J2,J6,J9,GBR,0.0
10171,J2,J7,J1,GBR,0.0
10172,J2,J7,J3,GBR,0.0
10173,J2,J7,J4,GBR,0.0
10174,J2,J7,J5,GBR,0.0
10175,J2,J7,J6,GBR,0.0
10176,J2,J7,J8,GBR,0.0
10177,J2,J7,J9,GBR,0.0
10178,J2,J8,J1,GBR,0.0
10179,J2,J8,J3,GBR,0.0
10180,J2,J8,J4,GBR,0.0
10181,J2,J8,J5,GBR,0.0
10182,J2,J8,J6,GBR,0.0
10183,J2,J8,J7,GBR,0.0
10184,J2,J8,J9,GBR,0.0
10185,J2,J9,J1,GBR,0.0
10186,J2,J9,J3,GBR,0.0
10187,J2,J9,J4,GBR,0.0
10188,J2,J9,J5,GBR,0.0
10189,J2,J9,J6,GBR,0.0
10190,J2,J9,J7,GBR,0.0
10191,J2,J9,J8,GBR,0.0
10192,J3,J1,J2,GBR,0.0
10193,J3,J1,J4,GBR,0.0
10194,J3,J1,J5,GBR,0.0
10195,J3,J1,J6,GBR,0.0
10196,J3,J1,J7,GBR,0.0
10197,J3,J1,J8,GBR,0.0
10198,J3,J1,J9,GBR,0.000150462962962963
10199,J3,J2,J1,GBR,0.0
10200,J3,J2,J4,GBR,0.0
10201,J3,J2,J5,GBR,0.0
10202,J3,J2,J6,GBR,0.0
10203,J3,J2,J7,GBR,0.0
10204,J3,J2,J8,GBR,0.0
10205,J3,J2,J9,GBR,0.0
10206,J3,J4,J1,GBR,0.0
10207,J3,J4,J2,GBR,0.0
10208,J3,J4,J5,GBR,0.0
10209,J3,J4,J6,GBR,0.0
10210,J3,J4,J7,GBR,0.0
10211,J3,J4,J8,GBR,0.0
10212,J3,J4,J9,GBR,0.0
10213,J3,J5,J1,GBR,0.0
10214,J3,J5,J2,GBR,0.0
10215,J3,J5,J4,GBR,0.0
10216,J3,J5,J6,GBR,0.0
10217,J3,J5,J7,GBR,0.0
10218,J3,J5,J8,GBR,0.0
10219,J3,J5,J9,GBR,0.0
10220,J3,J6,J1,GBR,0.0
10221,J3,J6,J2,GBR,0.0
10222,J3,J6,J4,GBR,0.0
10223,J3,J6,J5,GBR,0.0
10224,J3,J6,J7,GBR,0.0
10225,J3,J6,J8,GBR,0.0
10226,J3,J6,J9,GBR,0.0
10227,J3,J7,J1,GBR,0.0
10228,J3,J7,J2,GBR,0.0
10229,J3,J7,J4,GBR,0.0
10230,J3,J7,J5,GBR,0.0
10231,J3,J7,J6,GBR,0.0
10232,J3,J7,J8,GBR,0.0
10233,J3,J7,J9,GBR,0.0
10234,J3,J8,J1,GBR,0.0
10235,J3,J8,J2,GBR,0.0
10236,J3,J8,J4,GBR,0.0
10237,J3,J8,J5,GBR,0.0
10238,J3,J8,J6,GBR,0.0
10239,J3,J8,J7,GBR,0.0
10240,J3,J8,J9,GBR,0.0
10241,J3,J9,J1,GBR,0.0
10242,J3,J9,J2,GBR,0.0
10243,J3,J9,J4,GBR,0.0
10244,J3,J9,J5,GBR,0.0
10245,J3,J9,J6,GBR,0.0
10246,J3,J9,J7,GBR,0.0
10247,J3,J9,J8,GBR,0.0
10248,J4,J1,J2,GBR,0.0
10249,J4,J1,J3,GBR,0.0
10250,J4,J1,J5,GBR,0.0
10251,J4,J1,J6,GBR,0.0
10252,J4,J1,J7,GBR,0.0
10253,J4,J1,J8,GBR,0.0
10254,J4,J1,J9,GBR,0.0
10255,J4,J2,J1,GBR,0.0
10256,J4,J2,J3,GBR,0.0
10257,J4,J2,J5,GBR,0.0
10258,J4,J2,J6,GBR,0.0
10259,J4,J2,J7,GBR,0.0
10260,J4,J2,J8,GBR,0.0
10261,J4,J2,J9,GBR,0.0
10262,J4,J3,J1,GBR,0.0
10263,J4,J3,J2,GBR,0.0
10264,J4,J3,J5,GBR,0.0
10265,J4,J3,J6,GBR,0.0
10266,J4,J3,J7,GBR,0.0
10267,J4,J3,J8,GBR,0.0
10268,J4,J3,J9,GBR,0.0
10269,J4,J5,J1,GBR,0.0
10270,J4,J5,J2,GBR,0.0
10271,J4,J5,J3,GBR,0.0
10272,J4,J5,J6,GBR,0.00013888888888888894
10273,J4,J5,J7,GBR,0.0
10274,J4,J5,J8,GBR,0.0
10275,J4,J5,J9,GBR,0.0
10276,J4,J6,J1,GBR,0.0
10277,J4,J6,J2,GBR,0.0
10278,J4,J6,J3,GBR,0.0
10279,J4,J6,J5,GBR,0.0
10280,J4,J6,J7,GBR,0.0
10281,J4,J6,J8,GBR,0.0
10282,J4,J6,J9,GBR,0.0
10283,J4,J7,J1,GBR,0.0
10284,J4,J7,J2,GBR,0.0
10285,J4,J7,J3,GBR,0.0
10286,J4,J7,J5,GBR,0.0
10287,J4,J7,J6,GBR,-0.00030092592592592606
10288,J4,J7,J8,GBR,0.0
10289,J4,J7,J9,GBR,0.0
10290,J4,J8,J1,GBR,0.0
10291,J4,J8,J2,GBR,0.0
10292,J4,J8,J3,GBR,0.0
10293,J4,J8,J5,GBR,0.0
10294,J4,J8,J6,GBR,0.0
10295,J4,J8,J7,GBR,0.0
10296,J4,J8,J9,GBR,0.0
10297,J4,J9,J1,GBR,0.0
10298,J4,J9,J2,GBR,0.0
10299,J4,J9,J3,GBR,0.0
10300,J4,J9,J5,GBR,0.0
10301,J4,J9,J6,GBR,0.0
10302,J4,J9,J7,GBR,0.0
10303,J4,J9,J8,GBR,0.0
10304,J5,J1,J2,GBR,0.0
10305,J5,J1,J3,GBR,0.0
10306,J5,J1,J4,GBR,0.0
10307,J5,J1,J6,GBR,0.0
10308,J5,J1,J7,GBR,0.0
10309,J5,J1,J8,GBR,0.0
10310,J5,J1,J9,GBR,0.0
10311,J5,J2,J1,GBR,0.0
10312,J5,J2,J3,GBR,0.0
10313,J5,J2,J4,GBR,0.0
10314,J5,J2,J6,GBR,0.0
10315,J5,J2,J7,GBR,0.0
10316,J5,J2,J8,GBR,0.0
10317,J5,J2,J9,GBR,0.0
10318,J5,J3,J1,GBR,0.0
10319,J5,J3,J2,GBR,0.0
10320,J5,J3,J4,GBR,0.0
10321,J5,J3,J6,GBR,0.0
10322,J5,J3,J7,GBR,0.0
10323,J5,J3,J8,GBR,0.0
10324,J5,J3,J9,GBR,0.0
10325,J5,J4,J1,GBR,0.0
10326,J5,J4,J2,GBR,0.0
10327,J5,J4,J3,GBR,0.0
10328,J5,J4,J6,GBR,0.00012152777777777781
10329,J5,J4,J7,GBR,0.0
10330,J5,J4,J8,GBR,0.0
10331,J5,J4,J9,GBR,0.0
10332,J5,J6,J1,GBR,0.0
10333,J5,J6,J2,GBR,0.0
10334,J5,J6,J3,GBR,0.0
10335,J5,J6,J4,GBR,0.0
10336,J5,J6,J7,GBR,0.0
10337,J5,J6,J8,GBR,0.0
10338,J5,J6,J9,GBR,0.0
10339,J5,J7,J1,GBR,0.0
10340,J5,J7,J2,GBR,0.0
10341,J5,J7,J3,GBR,0.0
10342,J5,J7,J4,GBR,0.0
10343,J5,J7,J6,GBR,-8.101851851851853e-05
10344,J5,J7,J8,GBR,0.0
10345,J5,J7,J9,GBR,0.0
10346,J5,J8,J1,GBR,0.0
10347,J5,J8,J2,GBR,0.0
10348,J5,J8,J3,GBR,0.0
10349,J5,J8,J4,GBR,0.0
10350,J5,J8,J6,GBR,0.0
10351,J5,J8,J7,GBR,0.0
10352,J5,J8,J9,GBR,0.0
10353,J5,J9,J1,GBR,0.0
10354,J5,J9,J2,GBR,0.0
10355,J5,J9,J3,GBR,0.0
10356,J5,J9,J4,GBR,0.0
10357,J5,J9,J6,GBR,0.0
10358,J5,J9,J7,GBR,0.0
10359,J5,J9,J8,GBR,0.0
10360,J6,J1,J2,GBR,0.0
10361,J6,J1,J3,GBR,0.0
10362,J6,J1,J4,GBR,0.0
10363,J6,J1,J5,GBR,0.0
10364,J6,J1,J7,GBR,0.0
10365,J6,J1,J8,GBR,0.0
10366,J6,J1,J9,GBR,0.0
10367,J6,J2,J1,GBR,0.0
10368,J6,J2,J3,GBR,0.0
10369,J6,J2,J4,GBR,0.0
10370,J6,J2,J5,GBR,0.0
10371,J6,J2,J7,GBR,0.0
10372,J6,J2,J8,GBR,0.0
10373,J6,J2,J9,GBR,0.0
10374,J6,J3,J1,GBR,0.0
10375,J6,J3,J2,GBR,0.0
10376,J6,J3,J4,GBR,0.0
10377,J6,J3,J5,GBR,0.0
10378,J6,J3,J7,GBR,0.0
10379,J6,J3,J8,GBR,0.0
10380,J6,J3,J9,GBR,0.0
10381,J6,J4,J1,GBR,0.0
10382,J6,J4,J2,GBR,0.0
10383,J6,J4,J3,GBR,0.0
10384,J6,J4,J5,GBR,0.0
10385,J6,J4,J7,GBR,0.0
10386,J6,J4,J8,GBR,0.0
10387,J6,J4,J9,GBR,0.0
10388,J6,J5,J1,GBR,0.0
10389,J6,J5,J2,GBR,0.0
10390,J6,J5,J3,GBR,0.0
10391,J6,J5,J4,GBR,0.0
10392,J6,J5,J7,GBR,0.0
10393,J6,J5,J8,GBR,0.0
10394,J6,J5,J9,GBR,0.0
10395,J6,J7,J1,GBR,0.0
10396,J6,J7,J2,GBR,0.0
10397,J6,J7,J3,GBR,0.0
10398,J6,J7,J4,GBR,0.0
10399,J6,J7,J5,GBR,0.0
10400,J6,J7,J8,GBR,0.0
10401,J6,J7,J9,GBR,0.0
10402,J6,J8,J1,GBR,0.0
10403,J6,J8,J2,GBR,0.0
10404,J6,J8,J3,GBR,0.0
10405,J6,J8,J4,GBR,0.0
10406,J6,J8,J5,GBR,0.0
10407,J6,J8,J7,GBR,0.0
10408,J6,J8,J9,GBR,0.0
10409,J6,J9,J1,GBR,0.0
10410,J6,J9,J2,GBR,0.0
10411,J6,J9,J3,GBR,0.0
10412,J6,J9,J4,GBR,0.0
10413,J6,J9,J5,GBR,0.0
10414,J6,J9,J7,GBR,0.0
10415,J6,J9,J8,GBR,0.0
10416,J7,J1,J2,GBR,0.0
10417,J7,J1,J3,GBR,0.0
10418,J7,J1,J4,GBR,0.0
10419,J7,J1,J5,GBR,0.0
10420,J7,J1,J6,GBR,0.0
10421,J7,J1,J8,GBR,0.0
10422,J7,J1,J9,GBR,0.0
10423,J7,J2,J1,GBR,0.0
10424,J7,J2,J3,GBR,0.0
10425,J7,J2,J4,GBR,0.0
10426,J7,J2,J5,GBR,0.0
10427,J7,J2,J6,GBR,0.0
10428,J7,J2,J8,GBR,0.0
10429,J7,J2,J9,GBR,0.0
10430,J7,J3,J1,GBR,0.0
10431,J7,J3,J2,GBR,0.0
10432,J7,J3,J4,GBR,0.0
10433,J7,J3,J5,GBR,0.0
10434,J7,J3,J6,GBR,0.0
10435,J7,J3,J8,GBR,0.0
10436,J7,J3,J9,GBR,0.0
10437,J7,J4,J1,GBR,0.0
10438,J7,J4,J2,GBR,0.0
10439,J7,J4,J3,GBR,0.0
10440,J7,J4,J5,GBR,0.0
10441,J7,J4,J6,GBR,-0.0001736111111111112
10442,J7,J4,J8,GBR,0.0
10443,J7,J4,J9,GBR,0.0
10444,J7,J5,J1,GBR,0.0
10445,J7,J5,J2,GBR,0.0
10446,J7,J5,J3,GBR,0.0
10447,J7,J5,J4,GBR,0.0
10448,J7,J5,J6,GBR,-6.944444444444447e-05
10449,J7,J5,J8,GBR,0.0
10450,J7,J5,J9,GBR,0.0
10451,J7,J6,J1,GBR,0.0
10452,J7,J6,J2,GBR,0.0
10453,J7,J6,J3,GBR,0.0
10454,J7,J6,J4,GBR,0.0
10455,J7,J6,J5,GBR,0.0
10456,J7,J6,J8,GBR,0.0
10457,J7,J6,J9,GBR,0.0
10458,J7,J8,J1,GBR,0.0
10459,J7,J8,J2,GBR,0.0
10460,J7,J8,J3,GBR,0.0
10461,J7,J8,J4,GBR,0.0
10462,J7,J8,J5,GBR,0.0
10463,J7,J8,J6,GBR,0.0
10464,J7,J8,J9,GBR,0.0
10465,J7,J9,J1,GBR,0.0
10466,J7,J9,J2,GBR,0.0
10467,J7,J9,J3,GBR,0.0
10468,J7,J9,J4,GBR,0.0
10469,J7,J9,J5,GBR,0.0
10470,J7,J9,J6,GBR,0.0
10471,J7,J9,J8,GBR,0.0
10472,J8,J1,J2,GBR,0.0
10473,J8,J1,J3,GBR,0.0
10474,J8,J1,J4,GBR,0.0
10475,J8,J1,J5,GBR,0.0
10476,J8,J1,J6,GBR,0.0
10477,J8,J1,J7,GBR,0.0
10478,J8,J1,J9,GBR,0.0
10479,J8,J2,J1,GBR,0.0
10480,J8,J2,J3,GBR,0.0
10481,J8,J2,J4,GBR,0.0
10482,J8,J2,J5,GBR,0.0
10483,J8,J2,J6,GBR,0.0
10484,J8,J2,J7,GBR,0.0
10485,J8,J2,J9,GBR,0.0
10486,J8,J3,J1,GBR,0.0
10487,J8,J3,J2,GBR,0.0
10488,J8,J3,J4,GBR,0.0
10489,J8,J3,J5,GBR,0.0
10490,J8,J3,J6,GBR,0.0
10491,J8,J3,J7,GBR,0.0
10492,J8,J3,J9,GBR,0.0
10493,J8,J4,J1,GBR,0.0
10494,J8,J4,J2,GBR,0.0
10495,J8,J4,J3,GBR,0.0
10496,J8,J4,J5,GBR,0.0
10497,J8,J4,J6,GBR,0.0
10498,J8,J4,J7,GBR,0.0
10499,J8,J4,J9,GBR,0.0
10500,J8,J5,J1,GBR,0.0
10501,J8,J5,J2,GBR,0.0
10502,J8,J5,J3,GBR,0.0
10503,J8,J5,J4,GBR,0.0
10504,J8,J5,J6,GBR,0.0
10505,J8,J5,J7,GBR,0.0
10506,J8,J5,J9,GBR,0.0
10507,J8,J6,J1,GBR,0.0
10508,J8,J6,J2,GBR,0.0
10509,J8,J6,J3,GBR,0.0
10510,J8,J6,J4,GBR,0.0
10511,J8,J6,J5,GBR,0.0
10512,J8,J6,J7,GBR,0.0
10513,J8,J6,J9,GBR,0.0
10514,J8,J7,J1,GBR,0.0
10515,J8,J7,J2,GBR,0.0
10516,J8,J7,J3,GBR,0.0
10517,J8,J7,J4,GBR,0.0
10518,J8,J7,J5,GBR,0.0
10519,J8,J7,J6,GBR,0.0
10520,J8,J7,J9,GBR,0.0
10521,J8,J9,J1,GBR,0.0
10522,J8,J9,J2,GBR,0.0
10523,J8,J9,J3,GBR,0.0
10524,J8,J9,J4,GBR,0.0
10525,J8,J9,J5,GBR,0.0
10526,J8,J9,J6,GBR,0.0
10527,J8,J9,J7,GBR,0.0
10528,J9,J1,J2,GBR,0.0
10529,J9,J1,J3,GBR,0.0
10530,J9,J1,J4,GBR,0.0
10531,J9,J1,J5,GBR,0.0
10532,J9,J1,J6,GBR,0.0
10533,J9,J1,J7,GBR,0.0
10534,J9,J1,J8,GBR,0.0
10535,J9,J2,J1,GBR,0.0
10536,J9,J2,J3,GBR,0.0
10537,J9,J2,J4,GBR,0.0
10538,J9,J2,J5,GBR,0.0
10539,J9,J2,J6,GBR,0.0
10540,J9,J2,J7,GBR,0.0
10541,J9,J2,J8,GBR,0.0
10542,J9,J3,J1,GBR,0.0
10543,J9,J3,J2,GBR,0.0
10544,J9,J3,J4,GBR,0.0
10545,J9,J3,J5,GBR,0.0
10546,J9,J3,J6,GBR,0.0
10547,J9,J3,J7,GBR,0.0
10548,J9,J3,J8,GBR,0.0
10549,J9,J4,J1,GBR,0.0
10550,J9,J4,J2,GBR,0.0
10551,J9,J4,J3,GBR,0.0
10552,J9,J4,J5,GBR,0.0
10553,J9,J4,J6,GBR,0.0
10554,J9,J4,J7,GBR,0.0
10555,J9,J4,J8,GBR,0.0
10556,J9,J5,J1,GBR,0.0
10557,J9,J5,J2,GBR,0.0
10558,J9,J5,J3,GBR,0.0
10559,J9,J5,J4,GBR,0.0
10560,J9,J5,J6,GBR,0.0
10561,J9,J5,J7,GBR,0.0
10562,J9,J5,J8,GBR,0.0
10563,J9,J6,J1,GBR,0.0
10564,J9,J6,J2,GBR,0.0
10565,J9,J6,J3,GBR,0.0
10566,J9,J6,J4,GBR,0.0
10567,J9,J6,J5,GBR,0.0
10568,J9,J6,J7,GBR,0.0
10569,J9,J6,J8,GBR,0.0
10570,J9,J7,J1,GBR,0.0
10571,J9,J7,J2,GBR,0.0
10572,J9,J7,J3,GBR,0.0
10573,J9,J7,J4,GBR,0.0
10574,J9,J7,J5,GBR,0.0
10575,J9,J7,J6,GBR,0.0
10576,J9,J7,J8,GBR,0.0
10577,J9,J8,J1,GBR,0.0
10578,J9,J8,J2,GBR,0.0
